D:\software\anaconda\envs\POP-net\python.exe E:\POPnet\POP_Net_Superpoint-master\train_POP_net.py 
E:\POPnet\POP_Net_Superpoint-master\train_POP_net.py:17: DeprecationWarning: Please use `maximum_filter` from the `scipy.ndimage` namespace, the `scipy.ndimage.filters` namespace is deprecated.
  from scipy.ndimage.filters import maximum_filter
E:\POPnet\POP_Net_Superpoint-master\train_POP_net.py:18: DeprecationWarning: Please use `binary_dilation` from the `scipy.ndimage` namespace, the `scipy.ndimage.morphology` namespace is deprecated.
  from scipy.ndimage.morphology import binary_dilation
  loss_det_foreground:0.2176  loss_det_background:0.1591  repeatability:2.9572  point_number:368.90 

## ep:0 iter:4090/4999 ##  loss_detection:0.484  loss_description:0.1837  loss_informativeness:0.0000 
  loss_det_foreground:0.2288  loss_det_background:0.1765  repeatability:3.2166  point_number:437.91 

## ep:0 iter:4094/4999 ##  loss_detection:0.514  loss_description:0.1827  loss_informativeness:0.0000 
  loss_det_foreground:0.2226  loss_det_background:0.1884  repeatability:3.3002  point_number:399.10 

## ep:0 iter:4098/4999 ##  loss_detection:0.493  loss_description:0.1820  loss_informativeness:0.0000 
  loss_det_foreground:0.2079  loss_det_background:0.1697  repeatability:3.1383  point_number:411.45 

## ep:0 iter:4102/4999 ##  loss_detection:0.581  loss_description:0.1846  loss_informativeness:0.0000 
  loss_det_foreground:0.2467  loss_det_background:0.1768  repeatability:2.5877  point_number:345.89 

## ep:0 iter:4106/4999 ##  loss_detection:0.461  loss_description:0.1825  loss_informativeness:0.0000 
  loss_det_foreground:0.2019  loss_det_background:0.1866  repeatability:3.2472  point_number:374.66 

## ep:0 iter:4110/4999 ##  loss_detection:0.592  loss_description:0.1828  loss_informativeness:0.0000 
  loss_det_foreground:0.2795  loss_det_background:0.1593  repeatability:2.5807  point_number:389.17 

## ep:0 iter:4114/4999 ##  loss_detection:0.613  loss_description:0.1833  loss_informativeness:0.0000 
  loss_det_foreground:0.2605  loss_det_background:0.1637  repeatability:2.9105  point_number:458.85 

## ep:0 iter:4118/4999 ##  loss_detection:0.522  loss_description:0.1830  loss_informativeness:0.0000 
  loss_det_foreground:0.2245  loss_det_background:0.1705  repeatability:2.9162  point_number:433.72 

## ep:0 iter:4122/4999 ##  loss_detection:0.470  loss_description:0.1825  loss_informativeness:0.0000 
  loss_det_foreground:0.1900  loss_det_background:0.2017  repeatability:3.3698  point_number:439.08 

## ep:0 iter:4126/4999 ##  loss_detection:0.517  loss_description:0.1828  loss_informativeness:0.0000 
  loss_det_foreground:0.2375  loss_det_background:0.1781  repeatability:3.0789  point_number:411.65 

## ep:0 iter:4130/4999 ##  loss_detection:0.466  loss_description:0.1829  loss_informativeness:0.0000 
  loss_det_foreground:0.2218  loss_det_background:0.1783  repeatability:3.1316  point_number:369.75 

## ep:0 iter:4134/4999 ##  loss_detection:0.500  loss_description:0.1829  loss_informativeness:0.0000 
  loss_det_foreground:0.2468  loss_det_background:0.1768  repeatability:2.9717  point_number:373.49 

## ep:0 iter:4138/4999 ##  loss_detection:0.468  loss_description:0.1824  loss_informativeness:0.0000 
  loss_det_foreground:0.2338  loss_det_background:0.1564  repeatability:2.9306  point_number:374.14 

## ep:0 iter:4142/4999 ##  loss_detection:0.478  loss_description:0.1822  loss_informativeness:0.0000 
  loss_det_foreground:0.2108  loss_det_background:0.1619  repeatability:2.8452  point_number:316.93 

## ep:0 iter:4146/4999 ##  loss_detection:0.509  loss_description:0.1833  loss_informativeness:0.0000 
  loss_det_foreground:0.2153  loss_det_background:0.1844  repeatability:2.6744  point_number:344.71 

## ep:0 iter:4150/4999 ##  loss_detection:0.503  loss_description:0.1825  loss_informativeness:0.0000 
  loss_det_foreground:0.2403  loss_det_background:0.1730  repeatability:2.8381  point_number:337.46 

## ep:0 iter:4154/4999 ##  loss_detection:0.515  loss_description:0.1836  loss_informativeness:0.0000 
  loss_det_foreground:0.2761  loss_det_background:0.1618  repeatability:2.9092  point_number:418.98 

## ep:0 iter:4158/4999 ##  loss_detection:0.447  loss_description:0.1827  loss_informativeness:0.0000 
  loss_det_foreground:0.2167  loss_det_background:0.1683  repeatability:3.3924  point_number:358.43 

## ep:0 iter:4162/4999 ##  loss_detection:0.471  loss_description:0.1830  loss_informativeness:0.0000 
  loss_det_foreground:0.2088  loss_det_background:0.1591  repeatability:2.9103  point_number:366.28 

## ep:0 iter:4166/4999 ##  loss_detection:0.510  loss_description:0.1835  loss_informativeness:0.0000 
  loss_det_foreground:0.1961  loss_det_background:0.1690  repeatability:2.8157  point_number:375.96 

## ep:0 iter:4170/4999 ##  loss_detection:0.494  loss_description:0.1835  loss_informativeness:0.0000 
  loss_det_foreground:0.2270  loss_det_background:0.1737  repeatability:3.1111  point_number:438.13 

## ep:0 iter:4174/4999 ##  loss_detection:0.457  loss_description:0.1825  loss_informativeness:0.0000 
  loss_det_foreground:0.2126  loss_det_background:0.1728  repeatability:2.9766  point_number:371.85 

## ep:0 iter:4178/4999 ##  loss_detection:0.459  loss_description:0.1825  loss_informativeness:0.0000 
  loss_det_foreground:0.2255  loss_det_background:0.1731  repeatability:3.1699  point_number:332.12 

## ep:0 iter:4182/4999 ##  loss_detection:0.554  loss_description:0.1820  loss_informativeness:0.0000 
  loss_det_foreground:0.2472  loss_det_background:0.1571  repeatability:3.0813  point_number:322.19 

## ep:0 iter:4186/4999 ##  loss_detection:0.512  loss_description:0.1832  loss_informativeness:0.0000 
  loss_det_foreground:0.2376  loss_det_background:0.1707  repeatability:3.2950  point_number:407.38 

## ep:0 iter:4190/4999 ##  loss_detection:0.481  loss_description:0.1805  loss_informativeness:0.0000 
  loss_det_foreground:0.2042  loss_det_background:0.1814  repeatability:3.3184  point_number:371.99 

## ep:0 iter:4194/4999 ##  loss_detection:0.468  loss_description:0.1827  loss_informativeness:0.0000 
  loss_det_foreground:0.2025  loss_det_background:0.1707  repeatability:2.9619  point_number:361.42 

## ep:0 iter:4198/4999 ##  loss_detection:0.483  loss_description:0.1826  loss_informativeness:0.0000 
  loss_det_foreground:0.2375  loss_det_background:0.1544  repeatability:2.9198  point_number:374.41 

## ep:0 iter:4202/4999 ##  loss_detection:0.458  loss_description:0.1824  loss_informativeness:0.0000 
  loss_det_foreground:0.2121  loss_det_background:0.1626  repeatability:3.0006  point_number:356.21 

## ep:0 iter:4206/4999 ##  loss_detection:0.440  loss_description:0.1818  loss_informativeness:0.0000 
  loss_det_foreground:0.1781  loss_det_background:0.1790  repeatability:3.2085  point_number:322.22 

## ep:0 iter:4210/4999 ##  loss_detection:0.490  loss_description:0.1835  loss_informativeness:0.0000 
  loss_det_foreground:0.2264  loss_det_background:0.1553  repeatability:3.0931  point_number:388.05 

## ep:0 iter:4214/4999 ##  loss_detection:0.488  loss_description:0.1827  loss_informativeness:0.0000 
  loss_det_foreground:0.2272  loss_det_background:0.1704  repeatability:3.0285  point_number:356.78 

## ep:0 iter:4218/4999 ##  loss_detection:0.552  loss_description:0.1836  loss_informativeness:0.0000 
  loss_det_foreground:0.2458  loss_det_background:0.1525  repeatability:2.6438  point_number:319.93 

## ep:0 iter:4222/4999 ##  loss_detection:0.497  loss_description:0.1835  loss_informativeness:0.0000 
  loss_det_foreground:0.1926  loss_det_background:0.1901  repeatability:2.8772  point_number:350.12 

## ep:0 iter:4226/4999 ##  loss_detection:0.486  loss_description:0.1832  loss_informativeness:0.0000 
  loss_det_foreground:0.2425  loss_det_background:0.1717  repeatability:3.0342  point_number:345.91 

## ep:0 iter:4230/4999 ##  loss_detection:0.494  loss_description:0.1829  loss_informativeness:0.0000 
  loss_det_foreground:0.2329  loss_det_background:0.1797  repeatability:3.2068  point_number:408.65 

## ep:0 iter:4234/4999 ##  loss_detection:0.517  loss_description:0.1832  loss_informativeness:0.0000 
  loss_det_foreground:0.2617  loss_det_background:0.1608  repeatability:2.9636  point_number:363.97 

## ep:0 iter:4238/4999 ##  loss_detection:0.492  loss_description:0.1829  loss_informativeness:0.0000 
  loss_det_foreground:0.2213  loss_det_background:0.1708  repeatability:3.0180  point_number:384.11 

## ep:0 iter:4242/4999 ##  loss_detection:0.532  loss_description:0.1826  loss_informativeness:0.0000 
  loss_det_foreground:0.2270  loss_det_background:0.1632  repeatability:2.8376  point_number:381.97 

## ep:0 iter:4246/4999 ##  loss_detection:0.471  loss_description:0.1829  loss_informativeness:0.0000 
  loss_det_foreground:0.2112  loss_det_background:0.1725  repeatability:2.9847  point_number:417.06 

## ep:0 iter:4250/4999 ##  loss_detection:0.469  loss_description:0.1826  loss_informativeness:0.0000 
  loss_det_foreground:0.1969  loss_det_background:0.1819  repeatability:3.0622  point_number:413.84 

## ep:0 iter:4254/4999 ##  loss_detection:0.525  loss_description:0.1831  loss_informativeness:0.0000 
  loss_det_foreground:0.2103  loss_det_background:0.1905  repeatability:2.7353  point_number:353.89 

## ep:0 iter:4258/4999 ##  loss_detection:0.563  loss_description:0.1827  loss_informativeness:0.0000 
  loss_det_foreground:0.2467  loss_det_background:0.1755  repeatability:3.2440  point_number:372.69 

## ep:0 iter:4262/4999 ##  loss_detection:0.453  loss_description:0.1817  loss_informativeness:0.0000 
  loss_det_foreground:0.2116  loss_det_background:0.1728  repeatability:3.4208  point_number:372.17 

## ep:0 iter:4266/4999 ##  loss_detection:0.462  loss_description:0.1831  loss_informativeness:0.0000 
  loss_det_foreground:0.2260  loss_det_background:0.1629  repeatability:3.3022  point_number:365.86 

## ep:0 iter:4270/4999 ##  loss_detection:0.436  loss_description:0.1820  loss_informativeness:0.0000 
  loss_det_foreground:0.1912  loss_det_background:0.1672  repeatability:3.4202  point_number:358.50 

## ep:0 iter:4274/4999 ##  loss_detection:0.520  loss_description:0.1823  loss_informativeness:0.0000 
  loss_det_foreground:0.2054  loss_det_background:0.1693  repeatability:2.9787  point_number:304.56 

## ep:0 iter:4278/4999 ##  loss_detection:0.524  loss_description:0.1825  loss_informativeness:0.0000 
  loss_det_foreground:0.2634  loss_det_background:0.1513  repeatability:2.9877  point_number:327.96 

## ep:0 iter:4282/4999 ##  loss_detection:0.438  loss_description:0.1821  loss_informativeness:0.0000 
  loss_det_foreground:0.2099  loss_det_background:0.1544  repeatability:3.1709  point_number:368.08 

## ep:0 iter:4286/4999 ##  loss_detection:0.446  loss_description:0.1824  loss_informativeness:0.0000 
  loss_det_foreground:0.1906  loss_det_background:0.1726  repeatability:3.1382  point_number:387.76 

## ep:0 iter:4290/4999 ##  loss_detection:0.500  loss_description:0.1832  loss_informativeness:0.0000 
  loss_det_foreground:0.2246  loss_det_background:0.1770  repeatability:3.3128  point_number:409.48 

## ep:0 iter:4294/4999 ##  loss_detection:0.398  loss_description:0.1821  loss_informativeness:0.0000 
  loss_det_foreground:0.1834  loss_det_background:0.1575  repeatability:3.1705  point_number:341.45 

## ep:0 iter:4298/4999 ##  loss_detection:0.402  loss_description:0.1818  loss_informativeness:0.0000 
  loss_det_foreground:0.1848  loss_det_background:0.1617  repeatability:3.5091  point_number:337.11 

## ep:0 iter:4302/4999 ##  loss_detection:0.541  loss_description:0.1833  loss_informativeness:0.0000 
  loss_det_foreground:0.2646  loss_det_background:0.1526  repeatability:2.8938  point_number:323.14 

## ep:0 iter:4306/4999 ##  loss_detection:0.531  loss_description:0.1830  loss_informativeness:0.0000 
  loss_det_foreground:0.2454  loss_det_background:0.1662  repeatability:2.9161  point_number:313.69 

## ep:0 iter:4310/4999 ##  loss_detection:0.536  loss_description:0.1834  loss_informativeness:0.0000 
  loss_det_foreground:0.2589  loss_det_background:0.1577  repeatability:2.7323  point_number:388.93 

## ep:0 iter:4314/4999 ##  loss_detection:0.499  loss_description:0.1835  loss_informativeness:0.0000 
  loss_det_foreground:0.2270  loss_det_background:0.1824  repeatability:3.2738  point_number:422.07 

## ep:0 iter:4318/4999 ##  loss_detection:0.527  loss_description:0.1829  loss_informativeness:0.0000 
  loss_det_foreground:0.2304  loss_det_background:0.1877  repeatability:2.9015  point_number:418.90 

## ep:0 iter:4322/4999 ##  loss_detection:0.518  loss_description:0.1832  loss_informativeness:0.0000 
  loss_det_foreground:0.2285  loss_det_background:0.1916  repeatability:2.8497  point_number:387.08 

## ep:0 iter:4326/4999 ##  loss_detection:0.496  loss_description:0.1826  loss_informativeness:0.0000 
  loss_det_foreground:0.2395  loss_det_background:0.1945  repeatability:2.8690  point_number:363.07 

## ep:0 iter:4330/4999 ##  loss_detection:0.481  loss_description:0.1822  loss_informativeness:0.0000 
  loss_det_foreground:0.2351  loss_det_background:0.1868  repeatability:3.1323  point_number:383.92 

## ep:0 iter:4334/4999 ##  loss_detection:0.497  loss_description:0.1832  loss_informativeness:0.0000 
  loss_det_foreground:0.2543  loss_det_background:0.1754  repeatability:3.0960  point_number:407.68 

## ep:0 iter:4338/4999 ##  loss_detection:0.490  loss_description:0.1821  loss_informativeness:0.0000 
  loss_det_foreground:0.2030  loss_det_background:0.1744  repeatability:3.1992  point_number:321.27 

## ep:0 iter:4342/4999 ##  loss_detection:0.472  loss_description:0.1828  loss_informativeness:0.0000 
  loss_det_foreground:0.2079  loss_det_background:0.1776  repeatability:2.9799  point_number:326.58 

## ep:0 iter:4346/4999 ##  loss_detection:0.524  loss_description:0.1834  loss_informativeness:0.0000 
  loss_det_foreground:0.2529  loss_det_background:0.1504  repeatability:2.9470  point_number:338.28 

## ep:0 iter:4350/4999 ##  loss_detection:0.586  loss_description:0.1836  loss_informativeness:0.0000 
  loss_det_foreground:0.2540  loss_det_background:0.1826  repeatability:3.2019  point_number:361.67 

## ep:0 iter:4354/4999 ##  loss_detection:0.459  loss_description:0.1828  loss_informativeness:0.0000 
  loss_det_foreground:0.2295  loss_det_background:0.1636  repeatability:2.8066  point_number:366.06 

## ep:0 iter:4358/4999 ##  loss_detection:0.476  loss_description:0.1819  loss_informativeness:0.0000 
  loss_det_foreground:0.2084  loss_det_background:0.1839  repeatability:3.2293  point_number:389.03 

## ep:0 iter:4362/4999 ##  loss_detection:0.477  loss_description:0.1831  loss_informativeness:0.0000 
  loss_det_foreground:0.2298  loss_det_background:0.1715  repeatability:3.1626  point_number:393.04 

## ep:0 iter:4366/4999 ##  loss_detection:0.432  loss_description:0.1825  loss_informativeness:0.0000 
  loss_det_foreground:0.1861  loss_det_background:0.1794  repeatability:3.1401  point_number:346.23 

## ep:0 iter:4370/4999 ##  loss_detection:0.571  loss_description:0.1837  loss_informativeness:0.0000 
  loss_det_foreground:0.2682  loss_det_background:0.1677  repeatability:2.8703  point_number:357.58 

## ep:0 iter:4374/4999 ##  loss_detection:0.523  loss_description:0.1826  loss_informativeness:0.0000 
  loss_det_foreground:0.2259  loss_det_background:0.1853  repeatability:2.7890  point_number:320.62 

## ep:0 iter:4378/4999 ##  loss_detection:0.489  loss_description:0.1833  loss_informativeness:0.0000 
  loss_det_foreground:0.2372  loss_det_background:0.1741  repeatability:3.1202  point_number:339.70 

## ep:0 iter:4382/4999 ##  loss_detection:0.445  loss_description:0.1815  loss_informativeness:0.0000 
  loss_det_foreground:0.2150  loss_det_background:0.1603  repeatability:3.5254  point_number:358.78 

## ep:0 iter:4386/4999 ##  loss_detection:0.421  loss_description:0.1825  loss_informativeness:0.0000 
  loss_det_foreground:0.2091  loss_det_background:0.1542  repeatability:3.0745  point_number:353.44 

## ep:0 iter:4390/4999 ##  loss_detection:0.469  loss_description:0.1817  loss_informativeness:0.0000 
  loss_det_foreground:0.2087  loss_det_background:0.1484  repeatability:3.0779  point_number:353.44 

## ep:0 iter:4394/4999 ##  loss_detection:0.450  loss_description:0.1818  loss_informativeness:0.0000 
  loss_det_foreground:0.1892  loss_det_background:0.1792  repeatability:3.4856  point_number:380.92 

## ep:0 iter:4398/4999 ##  loss_detection:0.521  loss_description:0.1829  loss_informativeness:0.0000 
  loss_det_foreground:0.2284  loss_det_background:0.1610  repeatability:3.1607  point_number:370.40 

## ep:0 iter:4402/4999 ##  loss_detection:0.515  loss_description:0.1828  loss_informativeness:0.0000 
  loss_det_foreground:0.2444  loss_det_background:0.1641  repeatability:3.2464  point_number:326.63 

## ep:0 iter:4406/4999 ##  loss_detection:0.500  loss_description:0.1832  loss_informativeness:0.0000 
  loss_det_foreground:0.2362  loss_det_background:0.1684  repeatability:2.8091  point_number:318.80 

## ep:0 iter:4410/4999 ##  loss_detection:0.487  loss_description:0.1825  loss_informativeness:0.0000 
  loss_det_foreground:0.2088  loss_det_background:0.1850  repeatability:3.1359  point_number:335.76 

## ep:0 iter:4414/4999 ##  loss_detection:0.532  loss_description:0.1832  loss_informativeness:0.0000 
  loss_det_foreground:0.2535  loss_det_background:0.1780  repeatability:3.0762  point_number:384.46 

## ep:0 iter:4418/4999 ##  loss_detection:0.479  loss_description:0.1829  loss_informativeness:0.0000 
  loss_det_foreground:0.2509  loss_det_background:0.1592  repeatability:2.8840  point_number:367.26 

## ep:0 iter:4422/4999 ##  loss_detection:0.451  loss_description:0.1822  loss_informativeness:0.0000 
  loss_det_foreground:0.2016  loss_det_background:0.1848  repeatability:3.0919  point_number:371.62 

## ep:0 iter:4426/4999 ##  loss_detection:0.426  loss_description:0.1822  loss_informativeness:0.0000 
  loss_det_foreground:0.1754  loss_det_background:0.1780  repeatability:3.1455  point_number:361.52 

## ep:0 iter:4430/4999 ##  loss_detection:0.465  loss_description:0.1825  loss_informativeness:0.0000 
  loss_det_foreground:0.2126  loss_det_background:0.1633  repeatability:2.7836  point_number:303.59 

## ep:0 iter:4434/4999 ##  loss_detection:0.484  loss_description:0.1821  loss_informativeness:0.0000 
  loss_det_foreground:0.2238  loss_det_background:0.1672  repeatability:3.2558  point_number:353.89 

## ep:0 iter:4438/4999 ##  loss_detection:0.523  loss_description:0.1827  loss_informativeness:0.0000 
  loss_det_foreground:0.2343  loss_det_background:0.1518  repeatability:3.2644  point_number:354.01 

## ep:0 iter:4442/4999 ##  loss_detection:0.532  loss_description:0.1826  loss_informativeness:0.0000 
  loss_det_foreground:0.2506  loss_det_background:0.1553  repeatability:3.0991  point_number:356.21 

## ep:0 iter:4446/4999 ##  loss_detection:0.476  loss_description:0.1830  loss_informativeness:0.0000 
  loss_det_foreground:0.2166  loss_det_background:0.1649  repeatability:2.5613  point_number:345.91 

## ep:0 iter:4450/4999 ##  loss_detection:0.479  loss_description:0.1828  loss_informativeness:0.0000 
  loss_det_foreground:0.2048  loss_det_background:0.1766  repeatability:2.7913  point_number:409.10 

## ep:0 iter:4454/4999 ##  loss_detection:0.468  loss_description:0.1819  loss_informativeness:0.0000 
  loss_det_foreground:0.1854  loss_det_background:0.1932  repeatability:3.0878  point_number:323.79 

## ep:0 iter:4458/4999 ##  loss_detection:0.476  loss_description:0.1821  loss_informativeness:0.0000 
  loss_det_foreground:0.2183  loss_det_background:0.1730  repeatability:3.0184  point_number:291.47 

## ep:0 iter:4462/4999 ##  loss_detection:0.481  loss_description:0.1830  loss_informativeness:0.0000 
  loss_det_foreground:0.2554  loss_det_background:0.1531  repeatability:2.5542  point_number:301.82 

## ep:0 iter:4466/4999 ##  loss_detection:0.447  loss_description:0.1828  loss_informativeness:0.0000 
  loss_det_foreground:0.2039  loss_det_background:0.1632  repeatability:2.7594  point_number:296.33 

## ep:0 iter:4470/4999 ##  loss_detection:0.500  loss_description:0.1828  loss_informativeness:0.0000 
  loss_det_foreground:0.2096  loss_det_background:0.1857  repeatability:3.3329  point_number:345.94 

## ep:0 iter:4474/4999 ##  loss_detection:0.493  loss_description:0.1827  loss_informativeness:0.0000 
  loss_det_foreground:0.2088  loss_det_background:0.1798  repeatability:2.9537  point_number:344.64 

## ep:0 iter:4478/4999 ##  loss_detection:0.455  loss_description:0.1827  loss_informativeness:0.0000 
  loss_det_foreground:0.2195  loss_det_background:0.1573  repeatability:2.8862  point_number:336.78 

## ep:0 iter:4482/4999 ##  loss_detection:0.439  loss_description:0.1825  loss_informativeness:0.0000 
  loss_det_foreground:0.2180  loss_det_background:0.1573  repeatability:3.1755  point_number:318.55 

## ep:0 iter:4486/4999 ##  loss_detection:0.519  loss_description:0.1826  loss_informativeness:0.0000 
  loss_det_foreground:0.2292  loss_det_background:0.1735  repeatability:3.0532  point_number:334.89 

## ep:0 iter:4490/4999 ##  loss_detection:0.483  loss_description:0.1825  loss_informativeness:0.0000 
  loss_det_foreground:0.2292  loss_det_background:0.1653  repeatability:3.0419  point_number:369.73 

## ep:0 iter:4494/4999 ##  loss_detection:0.509  loss_description:0.1829  loss_informativeness:0.0000 
  loss_det_foreground:0.2521  loss_det_background:0.1603  repeatability:2.9860  point_number:365.19 

## ep:0 iter:4498/4999 ##  loss_detection:0.451  loss_description:0.1827  loss_informativeness:0.0000 
  loss_det_foreground:0.1900  loss_det_background:0.1792  repeatability:3.2068  point_number:392.04 

## ep:0 iter:4502/4999 ##  loss_detection:0.713  loss_description:0.1831  loss_informativeness:0.0000 
  loss_det_foreground:0.2749  loss_det_background:0.1728  repeatability:2.6044  point_number:393.94 

## ep:0 iter:4506/4999 ##  loss_detection:0.469  loss_description:0.1816  loss_informativeness:0.0000 
  loss_det_foreground:0.2101  loss_det_background:0.1881  repeatability:2.8657  point_number:393.34 

## ep:0 iter:4510/4999 ##  loss_detection:0.523  loss_description:0.1829  loss_informativeness:0.0000 
  loss_det_foreground:0.2491  loss_det_background:0.1764  repeatability:3.0479  point_number:365.36 

## ep:0 iter:4514/4999 ##  loss_detection:0.475  loss_description:0.1818  loss_informativeness:0.0000 
  loss_det_foreground:0.2066  loss_det_background:0.1822  repeatability:2.9163  point_number:331.32 

## ep:0 iter:4518/4999 ##  loss_detection:0.614  loss_description:0.1845  loss_informativeness:0.0000 
  loss_det_foreground:0.2956  loss_det_background:0.1572  repeatability:2.7385  point_number:429.20 

## ep:0 iter:4522/4999 ##  loss_detection:0.495  loss_description:0.1831  loss_informativeness:0.0000 
  loss_det_foreground:0.2008  loss_det_background:0.1821  repeatability:3.1086  point_number:326.06 

## ep:0 iter:4526/4999 ##  loss_detection:0.491  loss_description:0.1830  loss_informativeness:0.0000 
  loss_det_foreground:0.1870  loss_det_background:0.2013  repeatability:3.1408  point_number:362.37 

## ep:0 iter:4530/4999 ##  loss_detection:0.454  loss_description:0.1830  loss_informativeness:0.0000 
  loss_det_foreground:0.1978  loss_det_background:0.1665  repeatability:2.7621  point_number:317.18 

## ep:0 iter:4534/4999 ##  loss_detection:0.520  loss_description:0.1828  loss_informativeness:0.0000 
  loss_det_foreground:0.2622  loss_det_background:0.1650  repeatability:3.3397  point_number:330.02 

## ep:0 iter:4538/4999 ##  loss_detection:0.459  loss_description:0.1827  loss_informativeness:0.0000 
  loss_det_foreground:0.2309  loss_det_background:0.1582  repeatability:3.0670  point_number:283.62 

## ep:0 iter:4542/4999 ##  loss_detection:0.522  loss_description:0.1824  loss_informativeness:0.0000 
  loss_det_foreground:0.2400  loss_det_background:0.1656  repeatability:2.9676  point_number:339.95 

## ep:0 iter:4546/4999 ##  loss_detection:0.494  loss_description:0.1846  loss_informativeness:0.0000 
  loss_det_foreground:0.2029  loss_det_background:0.1822  repeatability:3.0602  point_number:332.14 

## ep:0 iter:4550/4999 ##  loss_detection:0.477  loss_description:0.1830  loss_informativeness:0.0000 
  loss_det_foreground:0.2250  loss_det_background:0.1689  repeatability:3.2235  point_number:314.39 

## ep:0 iter:4554/4999 ##  loss_detection:0.479  loss_description:0.1836  loss_informativeness:0.0000 
  loss_det_foreground:0.2388  loss_det_background:0.1580  repeatability:2.8790  point_number:309.65 

## ep:0 iter:4558/4999 ##  loss_detection:0.582  loss_description:0.1844  loss_informativeness:0.0000 
  loss_det_foreground:0.2555  loss_det_background:0.1727  repeatability:3.0186  point_number:330.77 

## ep:0 iter:4562/4999 ##  loss_detection:0.471  loss_description:0.1828  loss_informativeness:0.0000 
  loss_det_foreground:0.2161  loss_det_background:0.1671  repeatability:3.0676  point_number:310.27 

## ep:0 iter:4566/4999 ##  loss_detection:0.519  loss_description:0.1832  loss_informativeness:0.0000 
  loss_det_foreground:0.2375  loss_det_background:0.1815  repeatability:2.9725  point_number:391.25 

## ep:0 iter:4570/4999 ##  loss_detection:0.438  loss_description:0.1828  loss_informativeness:0.0000 
  loss_det_foreground:0.1790  loss_det_background:0.1805  repeatability:2.8682  point_number:355.66 

## ep:0 iter:4574/4999 ##  loss_detection:0.437  loss_description:0.1821  loss_informativeness:0.0000 
  loss_det_foreground:0.1791  loss_det_background:0.1701  repeatability:3.2174  point_number:345.64 

## ep:0 iter:4578/4999 ##  loss_detection:0.539  loss_description:0.1839  loss_informativeness:0.0000 
  loss_det_foreground:0.2842  loss_det_background:0.1460  repeatability:2.6484  point_number:361.52 

## ep:0 iter:4582/4999 ##  loss_detection:0.452  loss_description:0.1826  loss_informativeness:0.0000 
  loss_det_foreground:0.2179  loss_det_background:0.1704  repeatability:3.3007  point_number:416.46 

## ep:0 iter:4586/4999 ##  loss_detection:0.444  loss_description:0.1824  loss_informativeness:0.0000 
  loss_det_foreground:0.1900  loss_det_background:0.1692  repeatability:3.1017  point_number:351.12 

## ep:0 iter:4590/4999 ##  loss_detection:0.472  loss_description:0.1835  loss_informativeness:0.0000 
  loss_det_foreground:0.2058  loss_det_background:0.1646  repeatability:2.8921  point_number:336.06 

## ep:0 iter:4594/4999 ##  loss_detection:0.505  loss_description:0.1841  loss_informativeness:0.0000 
  loss_det_foreground:0.2326  loss_det_background:0.1700  repeatability:3.0540  point_number:360.25 

## ep:0 iter:4598/4999 ##  loss_detection:0.450  loss_description:0.1828  loss_informativeness:0.0000 
  loss_det_foreground:0.2079  loss_det_background:0.1584  repeatability:2.9244  point_number:335.44 

## ep:0 iter:4602/4999 ##  loss_detection:0.455  loss_description:0.1824  loss_informativeness:0.0000 
  loss_det_foreground:0.2257  loss_det_background:0.1622  repeatability:3.1866  point_number:347.11 

## ep:0 iter:4606/4999 ##  loss_detection:0.464  loss_description:0.1829  loss_informativeness:0.0000 
  loss_det_foreground:0.2331  loss_det_background:0.1605  repeatability:2.9374  point_number:389.35 

## ep:0 iter:4610/4999 ##  loss_detection:0.487  loss_description:0.1822  loss_informativeness:0.0000 
  loss_det_foreground:0.2206  loss_det_background:0.1588  repeatability:2.7571  point_number:304.61 

## ep:0 iter:4614/4999 ##  loss_detection:0.455  loss_description:0.1843  loss_informativeness:0.0000 
  loss_det_foreground:0.2078  loss_det_background:0.1576  repeatability:2.9160  point_number:306.06 

## ep:0 iter:4618/4999 ##  loss_detection:0.554  loss_description:0.1828  loss_informativeness:0.0000 
  loss_det_foreground:0.2349  loss_det_background:0.1717  repeatability:3.0021  point_number:315.54 

## ep:0 iter:4622/4999 ##  loss_detection:0.653  loss_description:0.1837  loss_informativeness:0.0000 
  loss_det_foreground:0.2669  loss_det_background:0.1706  repeatability:2.8103  point_number:414.59 

## ep:0 iter:4626/4999 ##  loss_detection:0.516  loss_description:0.1833  loss_informativeness:0.0000 
  loss_det_foreground:0.2253  loss_det_background:0.1914  repeatability:2.8760  point_number:358.08 

## ep:0 iter:4630/4999 ##  loss_detection:0.496  loss_description:0.1827  loss_informativeness:0.0000 
  loss_det_foreground:0.2244  loss_det_background:0.1846  repeatability:3.0720  point_number:429.70 

## ep:0 iter:4634/4999 ##  loss_detection:0.443  loss_description:0.1830  loss_informativeness:0.0000 
  loss_det_foreground:0.2223  loss_det_background:0.1677  repeatability:2.9394  point_number:400.20 

## ep:0 iter:4638/4999 ##  loss_detection:0.439  loss_description:0.1832  loss_informativeness:0.0000 
  loss_det_foreground:0.2011  loss_det_background:0.1746  repeatability:2.7267  point_number:393.34 

